Date/time,Receiver1,Receiver2,Receiver3,Receiver4,Generator1,Receiver5,Receiver6,Generator2,Generator3,Receiver7,Generator4,Receiver8,Generator5,Generator6,Receiver9,Receiver10,Receiver11,Receiver12,Generator7,Receiver13,Receiver14,Receiver15,Receiver16,Generator8,Generator9,Receiver17,Generator10,Receiver18,Receiver19,Receiver20,Receiver21
6-28-2021 17:00:00,732246,107250,554533,882729,353585,228840,764052,453167,319485,341575,52241,430333,877486,297521,707177,442402,88208,369733,1865269,156451,154395,67031,326148,753396,643449,123205,777520,45922,2876,121202,102798
6-28-2021 17:15:00,732299,107260,554592,882824,353585,228867,764120,453167,319485,341606,52260,430372,877486,297521,707235,442490,88209,369737,1865520,156485,154395,67053,326196,753396,643640,123206,777772,45923,2876,121217,102811
6-28-2021 17:30:00,732355,107271,554653,882933,353585,228894,764188,453167,319485,341640,52282,430412,877486,297521,707299,442585,88210,369741,1865775,156518,154395,67074,326247,753396,643801,123206,778028,45923,2877,121236,102826
6-28-2021 17:45:00,732406,107282,554712,883024,353585,228920,764251,453167,319485,341677,52306,430454,877486,297521,707358,442670,88211,369744,1866050,156559,154395,67097,326291,753396,643950,123207,778304,45924,2877,121253,102839
6-28-2021 18:00:00,732461,107293,554772,883119,353585,228945,764320,453167,319485,341717,52332,430495,877486,297521,707420,442763,88212,369751,1866338,156601,154395,67118,326333,753396,644069,123207,778575,45925,2878,121272,102854
6-28-2021 18:15:00,732512,107304,554829,883214,353585,228968,764386,453167,319485,341753,52355,430535,877486,297521,707481,442847,88212,369759,1866623,156640,154395,67141,326381,753396,644173,123208,778878,45926,2878,121289,102867
6-28-2021 18:30:00,732572,107314,554889,883321,353585,228992,764459,453167,319485,341789,52379,430581,877486,297521,707544,442940,88213,369775,1866869,156678,154395,67164,326427,753528,644251,123208,779105,45927,2878,121307,102882
6-28-2021 18:45:00,732632,107325,554948,883422,353585,229011,764533,453167,319485,341824,52401,430625,877486,297521,707606,443027,88214,369783,1867079,156714,154395,67185,326474,753743,644318,123209,779322,45928,2879,121326,102896
6-28-2021 19:00:00,732689,107334,555003,883520,353585,229028,764602,453167,319485,341857,52407,430667,877486,297521,707666,443111,88215,369786,1867275,156750,154395,67208,326514,753949,644365,123209,779530,45929,2880,121345,102908
6-28-2021 19:15:00,732743,107345,555059,883627,353585,229046,764678,453167,319485,341892,52412,430712,877486,297521,707728,443203,88216,369789,1867494,156787,154395,67230,326569,754155,644393,123210,779738,45930,2880,121362,102922
6-28-2021 19:30:00,732801,107355,555117,883730,353585,229062,764748,453167,319485,341919,52415,430754,877486,297521,707784,443292,88217,369792,1867694,156814,154395,67248,326611,754367,644408,123210,779951,45931,2880,121381,102936
6-28-2021 19:45:00,732853,107364,555168,883802,353585,229080,764822,453167,319485,341943,52417,430797,877486,297521,707834,443383,88218,369794,1867890,156839,154395,67263,326661,754562,644414,123211,780136,45931,2880,121398,102946
6-28-2021 20:00:00,732909,107374,555222,883903,353585,229097,764898,453167,319485,341963,52419,430839,877486,297521,707892,443471,88219,369797,1868084,156860,154395,67269,326705,754755,644414,123211,780342,45932,2880,121417,102960
6-28-2021 20:15:00,732962,107385,555274,884004,353585,229114,764969,453167,319485,341985,52421,430882,877486,297521,707955,443564,88220,369799,1868294,156884,154395,67276,326758,754964,644414,123212,780535,45933,2881,121434,102971
6-28-2021 20:30:00,733018,107394,555326,884113,353585,229132,765045,453167,319485,342009,52423,430922,877486,297521,708016,443656,88220,369802,1868498,156908,154395,67282,326802,755155,644414,123212,780746,45935,2881,121453,102984
6-28-2021 20:45:00,733071,107403,555372,884201,353585,229149,765114,453167,319485,342032,52424,430966,877486,297521,708069,443741,88221,369804,1868679,156932,154395,67286,326839,755348,644414,123213,780940,45936,2882,121471,102997
6-28-2021 21:00:00,733120,107414,555416,884291,353585,229165,765189,453167,319485,342056,52426,431008,877486,297521,708131,443827,88222,369806,1868872,156957,154395,67291,326872,755540,644414,123214,781122,45936,2882,121489,103008
6-28-2021 21:15:00,733171,107423,555464,884386,353585,229183,765264,453167,319485,342077,52428,431050,877486,297521,708188,443906,88223,369808,1869057,156979,154395,67294,326917,755724,644414,123214,781318,45937,2882,121507,103021
6-28-2021 21:30:00,733218,107432,555501,884470,353585,229199,765332,453167,319485,342099,52430,431091,877486,297521,708245,443981,88224,369811,1869239,157002,154395,67296,326967,755906,644414,123215,781492,45938,2883,121524,103031
6-28-2021 21:45:00,733270,107442,555542,884529,353585,229217,765404,453167,319485,342117,52431,431132,877486,297521,708280,444049,88225,369813,1869394,157021,154395,67297,327010,756060,644414,123215,781657,45939,2883,121543,103044
6-28-2021 22:00:00,733299,107451,555579,884599,353585,229233,765467,453167,319485,342119,52433,431176,877486,297521,708311,444139,88226,369815,1869553,157042,154395,67298,327056,756219,644414,123216,781804,45940,2883,121560,103056
6-28-2021 22:15:00,733321,107462,555619,884687,353585,229251,765541,453167,319485,342121,52435,431215,877486,297521,708355,444228,88227,369818,1869717,157065,154395,67299,327101,756372,644414,123216,781972,45941,2883,121579,103067
6-28-2021 22:30:00,733339,107471,555661,884798,353585,229268,765610,453167,319485,342123,52437,431253,877486,297521,708416,444309,88228,369820,1869890,157093,154395,67301,327149,756554,644414,123217,782156,45942,2883,121598,103080
6-28-2021 22:45:00,733358,107481,555711,884890,353585,229284,765677,453167,319485,342125,52439,431292,877486,297521,708472,444398,88229,369823,1870068,157128,154395,67302,327188,756732,644414,123217,782325,45943,2884,121615,103092
6-28-2021 23:00:00,733376,107491,555763,884991,353585,229301,765747,453167,319485,342126,52441,431328,877486,297521,708534,444484,88229,369825,1870239,157161,154395,67303,327232,756903,644414,123218,782508,45943,2884,121634,103105
6-28-2021 23:15:00,733393,107502,555812,885076,353585,229318,765809,453167,319485,342128,52442,431365,877486,297521,708592,444559,88230,369827,1870481,157196,154395,67305,327286,756948,644414,123218,782753,45944,2884,121652,103115
6-28-2021 23:30:00,733411,107512,555865,885172,353585,229335,765875,453167,319485,342130,52444,431403,877486,297521,708654,444644,88231,369829,1870746,157230,154395,67306,327332,756948,644414,123219,783003,45945,2884,121670,103127
6-28-2021 23:45:00,733439,107523,555916,885271,353585,229351,765936,453167,319485,342131,52446,431438,877486,297521,708712,444728,88232,369832,1871010,157261,154395,67307,327378,756948,644414,123219,783283,45946,2884,121689,103137
6-29-2021 0:00:00,733470,107533,555968,885370,353585,229368,766002,453167,319485,342133,52448,431477,877486,297521,708772,444817,88233,369834,1871281,157295,154395,67309,327416,756948,644414,123220,783532,45947,2884,121706,103149
6-29-2021 0:15:00,733507,107541,556023,885470,353654,229384,766061,453167,319551,342135,52450,431509,877486,297580,708832,444904,88234,369836,1871452,157328,154395,67310,327461,756948,644414,123220,783715,45948,2884,121725,103157
6-29-2021 0:30:00,733601,107551,556074,885569,353766,229399,766122,453167,319655,342137,52451,431544,877486,297681,708890,444988,88235,369838,1871603,157361,154453,67311,327507,756948,644414,123221,783791,45949,2884,121742,103167
6-29-2021 0:45:00,733701,107561,556126,885661,353882,229414,766186,453167,319761,342138,52453,431580,877486,297774,708951,445070,88236,369841,1871767,157396,154559,67312,327545,756948,644414,123221,783791,45950,2884,121760,103178
6-29-2021 1:00:00,733800,107569,556177,885757,353993,229429,766245,453167,319865,342140,52455,431612,877486,297874,709010,445154,88237,369842,1871929,157427,154679,67313,327596,756948,644414,123222,783791,45950,2885,121779,103187
6-29-2021 1:15:00,733894,107579,556232,885860,354111,229445,766308,453167,319974,342142,52457,431649,877486,297969,709072,445243,88237,369845,1872103,157460,154799,67315,327639,756948,644414,123222,783791,45951,2885,121796,103197
6-29-2021 1:30:00,733995,107588,556284,885955,354228,229460,766370,453167,320076,342144,52459,431683,877486,298068,709130,445323,88238,369847,1872260,157492,154908,67316,327679,756948,644414,123223,783791,45952,2885,121815,103208
6-29-2021 1:45:00,734084,107597,556332,886050,354333,229475,766433,453167,320180,342145,52461,431718,877486,298157,709193,445408,88239,369852,1872432,157525,155028,67317,327717,756948,644414,123223,783791,45953,2885,121832,103216
6-29-2021 2:00:00,734117,107607,556385,886156,354424,229491,766498,453167,320264,342147,52463,431753,877486,298236,709254,445496,88240,369859,1872596,157556,155142,67318,327752,756948,644414,123224,783791,45954,2885,121850,103228
6-29-2021 2:15:00,734148,107616,556432,886254,354507,229505,766556,453167,320344,342149,52464,431788,877486,298314,709313,445579,88241,369868,1872776,157589,155266,67319,327798,756948,644414,123224,783791,45955,2886,121869,103237
6-29-2021 2:30:00,734178,107626,556481,886346,354597,229521,766617,453167,320430,342151,52466,431824,877486,298389,709368,445667,88242,369876,1872940,157623,155380,67321,327848,756948,644414,123225,783791,45956,2886,121887,103247
6-29-2021 2:45:00,734209,107637,556524,886428,354686,229536,766678,453167,320509,342152,52468,431858,877486,298466,709417,445748,88243,369882,1873087,157653,155481,67322,327890,756948,644414,123225,783791,45957,2886,121905,103257
6-29-2021 3:00:00,734239,107648,556566,886512,354767,229551,766735,453167,320591,342154,52470,431894,877486,298537,709474,445830,88243,369899,1873253,157684,155597,67323,327930,756948,644414,123226,783791,45957,2886,121922,103267
6-29-2021 3:15:00,734271,107657,556619,886604,354851,229566,766793,453167,320671,342156,52472,431920,877486,298611,709526,445913,88244,369927,1873419,157712,155712,67324,327972,756948,644414,123226,783791,45958,2886,121933,103278
6-29-2021 3:30:00,734297,107665,556655,886663,354899,229578,766835,453167,320715,342158,52474,431943,877486,298653,709587,445967,88245,369954,1873550,157742,155802,67325,328006,756983,644414,123227,783819,45959,2886,121942,103285
6-29-2021 3:45:00,734329,107675,556693,886730,354899,229594,766903,453167,320715,342159,52476,431976,877486,298653,709649,446009,88246,369977,1873697,157770,155837,67327,328047,757108,644414,123227,783970,45960,2886,121954,103299
6-29-2021 4:00:00,734363,107683,556741,886776,354899,229607,766966,453167,320715,342161,52477,432011,877486,298653,709687,446050,88247,370008,1873840,157797,155837,67328,328099,757260,644414,123228,784122,45961,2886,121972,103309
6-29-2021 4:15:00,734393,107691,556783,886829,354899,229620,767023,453167,320715,342163,52479,432048,877486,298653,709740,446087,88248,370038,1873992,157822,155837,67329,328144,757412,644414,123232,784266,45962,2886,121990,103320
6-29-2021 4:30:00,734426,107700,556835,886901,354899,229634,767086,453167,320715,342164,52481,432084,877486,298653,709800,446123,88249,370071,1874150,157845,155837,67330,328188,757569,644414,123250,784434,45963,2886,122008,103333
6-29-2021 4:45:00,734474,107708,556876,886961,354899,229647,767145,453167,320715,342166,52483,432115,877486,298653,709840,446169,88250,370117,1874316,157870,155837,67331,328232,757735,644414,123268,784602,45963,2886,122021,103342
6-29-2021 5:00:00,734532,107717,556924,887036,354899,229661,767209,453167,320715,342170,52485,432149,877486,298653,709901,446224,88251,370147,1874488,157901,155837,67332,328279,757907,644414,123277,784775,45964,2886,122039,103353
6-29-2021 5:15:00,734588,107724,556967,887145,354899,229675,767267,453167,320715,342173,52487,432186,877486,298653,709958,446309,88251,370193,1874694,157928,155837,67334,328311,758112,644414,123286,784983,45965,2886,122056,103364
6-29-2021 5:30:00,734647,107734,557021,887280,354899,229693,767328,453167,320715,342202,52489,432207,877486,298653,710018,446405,88252,370246,1874913,157964,155837,67335,328325,758312,644415,123294,785184,45966,2886,122065,103372
6-29-2021 5:45:00,734705,107745,557068,887410,354899,229711,767390,453167,320715,342231,52490,432224,877486,298653,710074,446501,88253,370304,1875113,157994,155837,67336,328335,758530,644417,123309,785403,45967,2886,122069,103378
6-29-2021 6:00:00,734764,107755,557120,887546,354899,229728,767447,453167,320715,342256,52492,432241,877486,298653,710131,446588,88254,370363,1875333,158023,155837,67337,328344,758749,644424,123332,785623,45968,2886,122073,103384
6-29-2021 6:15:00,734825,107767,557167,887657,354899,229755,767508,453167,320715,342281,52494,432257,877486,298653,710195,446658,88255,370418,1875537,158049,155837,67338,328352,758940,644439,123368,785816,45969,2886,122076,103390
6-29-2021 6:30:00,734887,107778,557215,887788,354899,229783,767567,453167,320715,342303,52496,432270,877486,298653,710248,446745,88256,370474,1875743,158073,155837,67339,328360,759158,644469,123406,786035,45970,2886,122077,103397
6-29-2021 6:45:00,734946,107789,557267,887910,354899,229812,767631,453167,320715,342328,52498,432284,877486,298653,710312,446836,88257,370522,1875944,158100,155837,67340,328368,759358,644514,123442,786225,45970,2886,122078,103403
6-29-2021 7:00:00,735010,107799,557318,888034,354899,229842,767693,453167,320715,342351,52500,432297,877486,298653,710367,446930,88258,370574,1876140,158124,155837,67342,328380,759553,644574,123478,786434,45971,2886,122079,103409
6-29-2021 7:15:00,735069,107813,557367,888174,354899,229877,767763,453167,320715,342379,52502,432311,877486,298653,710427,447030,88259,370634,1876352,158154,155837,67343,328394,759765,644658,123517,786630,45972,2886,122080,103415
6-29-2021 7:30:00,735107,107827,557419,888293,354899,229910,767830,453167,320715,342406,52504,432324,877486,298653,710477,447129,88259,370696,1876536,158181,155837,67344,328406,759937,644754,123555,786820,45973,2886,122082,103421
6-29-2021 7:45:00,735143,107842,557469,888417,354899,229945,767896,453167,320715,342434,52505,432338,877486,298653,710535,447211,88260,370752,1876709,158212,155837,67345,328419,760121,644878,123594,787005,45974,2886,122083,103427
6-29-2021 8:00:00,735178,107856,557521,888537,354899,229983,767966,453167,320715,342461,52507,432352,877486,298653,710596,447296,88261,370811,1876966,158241,155837,67347,328428,760128,645027,123635,787249,45975,2887,122083,103432
6-29-2021 8:15:00,735215,107870,557582,888616,354899,230022,768036,453167,320715,342485,52509,432364,877486,298653,710640,447355,88262,370860,1877163,158267,155837,67348,328437,760128,645179,123673,787461,45976,2887,122084,103438
6-29-2021 8:30:00,735251,107884,557629,888691,354899,230061,768106,453167,320715,342506,52511,432383,877486,298653,710679,447439,88263,370914,1877364,158290,155837,67349,328448,760128,645374,123714,787651,45982,2887,122085,103444
6-29-2021 8:45:00,735290,107897,557681,888780,354899,230105,768177,453167,320715,342528,52513,432400,877486,298653,710719,447523,88264,370972,1877557,158313,155837,67350,328456,760128,645572,123751,787856,45988,2887,122085,103450
6-29-2021 9:00:00,735329,107911,557727,888875,354899,230147,768245,453167,320715,342552,52515,432419,877486,298653,710756,447599,88265,371040,1877754,158340,155837,67351,328465,760128,645808,123793,788037,45994,2887,122086,103456
6-29-2021 9:15:00,735370,107925,557779,888972,354899,230192,768315,453167,320715,342580,52517,432437,877486,298653,710810,447660,88266,371097,1877936,158370,155837,67352,328472,760128,646042,123830,788226,45999,2887,122087,103462
